InningsID,MatchID,PlayerName,PlayerID,Team,RunsScored,BallsFaced,FoursCount,SixesCount,StrikeRate
INN_5094,M_1047,Jasprit Bumrah,IND_109,India,36,57,4,2,63.16
INN_5094,M_1047,Mohammed Siraj,IND_110,India,28,33,3,1,84.85
INN_5095,M_1048,Jonny Bairstow,ENG_130,England,50,57,6,3,87.72
INN_5095,M_1048,Dawid Malan,ENG_131,England,67,43,8,4,155.81
INN_5095,M_1048,Joe Root,ENG_132,England,49,60,6,3,81.67
INN_5095,M_1048,Ben Stokes,ENG_133,England,39,61,4,2,63.93
INN_5095,M_1048,Jos Buttler,ENG_134,England,7,14,0,0,50
INN_5095,M_1048,Liam Livingstone,ENG_135,England,79,79,9,4,100
INN_5095,M_1048,Moeen Ali,ENG_136,England,73,72,9,4,101.39
INN_5095,M_1048,Chris Woakes,ENG_137,England,48,39,6,3,123.08
INN_5095,M_1048,David Willey,ENG_138,England,48,29,6,3,165.52
INN_5095,M_1048,Adil Rashid,ENG_139,England,21,22,2,1,95.45
INN_5095,M_1048,Mark Wood,ENG_140,England,29,19,3,1,152.63
INN_5096,M_1048,Rohit Sharma,IND_100,India,21,12,2,1,175
INN_5096,M_1048,Shubman Gill,IND_101,India,9,17,1,0,52.94
INN_5096,M_1048,Virat Kohli,IND_102,India,109,62,13,6,175.81
INN_5096,M_1048,Shreyas Iyer,IND_103,India,118,80,14,7,147.5
INN_5096,M_1048,KL Rahul,IND_104,India,27,16,3,1,168.75
INN_5096,M_1048,Hardik Pandya,IND_105,India,64,69,8,4,92.75
INN_5096,M_1048,Ravindra Jadeja,IND_106,India,129,79,16,8,163.29
INN_5096,M_1048,Kuldeep Yadav,IND_107,India,7,13,0,0,53.85
INN_5096,M_1048,Mohammed Shami,IND_108,India,62,43,7,3,144.19
INN_5096,M_1048,Jasprit Bumrah,IND_109,India,48,65,6,3,73.85
INN_5096,M_1048,Mohammed Siraj,IND_110,India,63,41,7,3,153.66
INN_5097,M_1049,Jonny Bairstow,ENG_130,England,11,7,1,0,157.14
INN_5097,M_1049,Dawid Malan,ENG_131,England,55,60,6,3,91.67
INN_5097,M_1049,Joe Root,ENG_132,England,69,43,8,4,160.47
INN_5097,M_1049,Ben Stokes,ENG_133,England,34,20,4,2,170
INN_5097,M_1049,Jos Buttler,ENG_134,England,67,77,8,4,87.01
INN_5097,M_1049,Liam Livingstone,ENG_135,England,49,56,6,3,87.5
INN_5097,M_1049,Moeen Ali,ENG_136,England,29,19,3,1,152.63
INN_5097,M_1049,Chris Woakes,ENG_137,England,57,66,7,3,86.36
INN_5097,M_1049,David Willey,ENG_138,England,80,54,10,5,148.15
INN_5097,M_1049,Adil Rashid,ENG_139,England,97,73,12,6,132.88
INN_5097,M_1049,Mark Wood,ENG_140,England,66,77,8,4,85.71
INN_5098,M_1049,Abdullah Shafique,PAK_145,Pakistan,47,30,5,2,156.67
INN_5098,M_1049,Fakhar Zaman,PAK_146,Pakistan,24,14,3,1,171.43
INN_5098,M_1049,Babar Azam,PAK_147,Pakistan,65,59,8,4,110.17
INN_5098,M_1049,Mohammad Rizwan,PAK_148,Pakistan,90,56,11,5,160.71
INN_5098,M_1049,Saud Shakeel,PAK_149,Pakistan,119,80,14,7,148.75
INN_5098,M_1049,Iftikhar Ahmed,PAK_150,Pakistan,4,5,0,0,80
INN_5098,M_1049,Shadab Khan,PAK_151,Pakistan,68,72,8,4,94.44
INN_5098,M_1049,Usama Mir,PAK_152,Pakistan,71,62,8,4,114.52
INN_5098,M_1049,Shaheen Afridi,PAK_153,Pakistan,75,52,9,4,144.23
INN_5098,M_1049,Haris Rauf,PAK_154,Pakistan,63,45,7,3,140
INN_5098,M_1049,Hasan Ali,PAK_155,Pakistan,74,67,9,4,110.45
INN_5099,M_1050,Jonny Bairstow,ENG_130,England,99,68,12,6,145.59
INN_5099,M_1050,Dawid Malan,ENG_131,England,88,55,11,5,160
INN_5099,M_1050,Joe Root,ENG_132,England,75,58,9,4,129.31
INN_5099,M_1050,Ben Stokes,ENG_133,England,86,56,10,5,153.57
INN_5099,M_1050,Jos Buttler,ENG_134,England,103,59,12,6,174.58
INN_5099,M_1050,Liam Livingstone,ENG_135,England,22,35,2,1,62.86
INN_5099,M_1050,Moeen Ali,ENG_136,England,62,57,7,3,108.77
INN_5099,M_1050,Chris Woakes,ENG_137,England,87,71,10,5,122.54
INN_5099,M_1050,David Willey,ENG_138,England,22,16,2,1,137.5
INN_5099,M_1050,Adil Rashid,ENG_139,England,62,41,7,3,151.22
INN_5099,M_1050,Mark Wood,ENG_140,England,93,58,11,5,160.34
INN_5100,M_1050,David Warner,AUS_115,Australia,55,61,6,3,90.16
INN_5100,M_1050,Travis Head,AUS_116,Australia,5,8,0,0,62.5
INN_5100,M_1050,Mitchell Marsh,AUS_117,Australia,75,64,9,4,117.19
INN_5100,M_1050,Steve Smith,AUS_118,Australia,80,47,10,5,170.21
INN_5100,M_1050,Marnus Labuschagne,AUS_119,Australia,35,63,4,2,55.56
INN_5100,M_1050,Glenn Maxwell,AUS_120,Australia,79,67,9,4,117.91
INN_5100,M_1050,Josh Inglis,AUS_121,Australia,41,23,5,2,178.26
INN_5100,M_1050,Pat Cummins,AUS_122,Australia,40,64,5,2,62.5
INN_5100,M_1050,Mitchell Starc,AUS_123,Australia,42,28,5,2,150
INN_5100,M_1050,Adam Zampa,AUS_124,Australia,38,74,4,2,51.35
INN_5100,M_1050,Josh Hazlewood,AUS_125,Australia,40,42,5,2,95.24
